Celsius,Fahrenheit
57.54845652878396,135.58722175181111
23.860561239026907,74.94901023024843
-24.345040226135282,-11.821072407043502
63.68891537412341,146.64004767342215
-66.40263355282843,-87.52474039509119
18.100717755459385,64.5812919598269
-59.25014979153327,-74.65026962475989
73.85659760056126,164.94187568101026
-94.49805694764734,-138.09650250576522
-14.499023724782063,5.9017572953922866
57.92976887156422,136.2735839688156
